Country Name,Country Code,Indicator Name,Indicator Code,variable,value
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2005,8542070110
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2005,2936019526
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2005,6488750453
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2005,3655909664
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2005,1.43534E+11
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2005,1.42109E+13
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2005,7101514450
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2005,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2005,4383315657
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2005,1.76134E+11
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2005,6321335612
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2005,6.85093E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2005,3.08884E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2005,8130258041
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2005,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2005,1.1472E+11
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2005,3.74797E+13
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2005,31081991725
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2005,1.83431E+11
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2005,1.20055E+11
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2005,16374393900
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2005,76060606061
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2005,1.0742E+11
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2005,190452900
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2005,4865892972
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2005,3.06144E+11
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2005,4.96663E+11
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2005,83914521300
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2005,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2005,1.9718E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2005,10737500188
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2005,5125700000
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2005,5361227056
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2005,3.56344E+13
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2005,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2005,44530494505
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2005,98452791983
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2005,7.64017E+11
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2005,2933282015
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2005,1.05059E+12
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2005,3.2846E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2005,26524538566
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2005,11022821632
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2005,1.27808E+11
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2005,476898763.6
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2005,1650494367
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2005,14698001400
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2005,1785847531
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2005,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2005,27683225959
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2005,7.63956E+11
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2005,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2005,7.71369E+11
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2005,2.37701E+11
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2005,136450274.7
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2005,1793388732
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2005,62785305310
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2005,36206395971
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2005,3.92218E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2005,3178126555
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2005,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2005,919103254.5
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2005,28858965517
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2005,578645800
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2005,6649307057
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2005,3.10395E+12
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2005,2.03743E+12
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2005,2280575830
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2005,1.89319E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2005,2312327536
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2005,8103901996
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2005,2.70956E+12
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2005,462261800
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2005,6.93743E+11
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2005,261797595.1
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2005,1.05059E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2005,7.71369E+11
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2005,15982282462
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2005,32273007554
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,2005,5.06315E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2005,21839098.89
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2005,18399046025
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2005,9239221859
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2005,86057915585
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2005,7.57057E+12
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2005,17362857685
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2005,1.30366E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2005,14307509839
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2005,550728666.7
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2005,1.4551E+11
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2005,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2005,4439000000
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2005,57633255618
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2005,394962552.3
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2005,4.75268E+13
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2005,465568018.3
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2005,3663101604
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2005,16746344766
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2005,2.57773E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2005,8331870169
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2005,5755215200
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2006,2424581006
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2006,6971285595
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2006,52381006892
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2006,8896073938
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2006,3456442103
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2006,1.406E+12
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2006,2.22117E+11
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2006,2.32557E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2006,6384451606
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2006,496000000
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2006,1157662963
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2006,7.46054E+11
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2006,3.35999E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2006,20982986344
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2006,1273375020
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2006,4.07918E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2006,7027863025
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2006,6547420134
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2006,71819083684
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2006,34379808889
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2006,18504760638
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2006,10167250000
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2006,12864610994
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2006,36954312354
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2006,1210150000
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2006,6144000000
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2006,11451869165
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2006,1.10764E+12
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2006,4217500000
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2006,11470703002
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2006,874989895.6
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2006,10137883299
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2006,1460561215
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1.31542E+12
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2006,1.00219E+12
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2006,4.30921E+11
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2006,9676172953
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2006,1.54788E+11
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2006,2.75213E+12
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2006,17816714954
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2006,19356046328
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2006,14451902468
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2006,8072305415
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2006,1.61619E+11
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2006,698431827.7
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2006,1107891063
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2006,22602721765
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2006,55670905492
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2006,52742800000
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2006,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2006,4200439499
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2006,20072786351
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2006,1.56264E+11
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2006,2.9922E+12
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2006,768873684
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2006,390250148.1
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2006,2.82885E+11
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2006,37879869898
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2006,1.17027E+11
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2006,3.74563E+12
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2006,5.4842E+12
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2006,1.09604E+13
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2006,1.94646E+12
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2006,1.81463E+13
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2006,46802044000
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2006,1.07426E+11
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2006,1.11744E+13
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2006,1211161880
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2006,1.25934E+12
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2006,17012322168
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2006,15280861835
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2006,1.27036E+13
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2006,8.06143E+11
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2006,2.16908E+11
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2006,3102741451
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2006,2.31859E+12
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2006,1984445416
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2006,253541900
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2006,10327598801
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2006,2.71375E+12
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2006,7745394293
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2006,20440893017
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2006,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2006,4220019243
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2006,1054113427
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2006,592365688.1
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2006,10086528699
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2006,2.73318E+11
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2006,698700666.7
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2006,2013099482
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2006,30231249625
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2006,4213000000
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2006,2379818383
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2006,3.98679E+13
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2006,1.93536E+11
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2006,10917481688
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2006,3.06651E+11
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2006,50423077102
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2006,7408787819
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2006,1.15577E+11
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2006,1.13849E+13
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2006,1.23058E+13
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2006,9.26016E+11
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2006,4.65384E+11
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2006,3.64571E+11
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2006,4.5555E+11
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2006,3422651334
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2006,9.4026E+11
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2006,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2006,2.32083E+11
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2006,2.66299E+11
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2006,65140293688
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2006,17216420305
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2006,1.54034E+11
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2006,1.94792E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2006,11930171468
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2006,15056929760
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2006,4.53038E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2006,81003884545
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2006,25825524821
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2006,2834168889
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2006,7274595707
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2006,110234939.8
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2006,644411111.1
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2006,1.05322E+12
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2006,1.01549E+11
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2006,3.02667E+12
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2006,3452882514
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2006,22022709852
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2006,1119000000
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2006,54961936663
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2006,1268319185
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2006,3.35673E+12
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2006,4.01744E+11
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2006,2.3374E+11
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2006,4000239273
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2006,28279814925
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2006,2.37708E+12
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2006,1.16346E+13
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2006,1800105590
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2006,7.43948E+12
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2006,30183575104
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2006,42414308117
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2006,21517445448
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2006,14789661809
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2006,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2006,68640825481
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2006,4582988333
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2006,3408244549
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2006,6395712392
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2006,1575200391
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2006,1.79163E+12
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2006,9.75387E+11
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2006,145474100
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2006,1.14044E+13
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2006,6861222332
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2006,6905876385
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2006,6778324087
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2006,14502553710
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2006,8.11977E+11
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2006,2721903149
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2006,3414055566
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2006,990000000
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2006,9176889070
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2006,4008583968
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2006,7028803366
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2006,3998020177
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2006,1.62691E+11
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2006,1.51362E+13
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2006,7840138006
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2006,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2006,4756361480
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2006,2.36104E+11
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2006,6763361733
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2006,7.33341E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2006,3.45581E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2006,9043715356
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2006,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2006,1.11609E+11
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2006,3.95516E+13
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2006,37215779656
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2006,2.15365E+11
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2006,1.37264E+11
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2006,18141666300
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2006,88643193062
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2006,1.27653E+11
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2006,192382400
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2006,8355006711
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2006,3.44622E+11
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2006,6.28175E+11
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2006,87276164400
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2006,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2006,2.08582E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2006,13429430050
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2006,5348300000
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2006,5644071347
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2006,3.75097E+13
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2006,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2006,60882142857
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2006,1.22023E+11
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2006,9.89931E+11
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2006,3319198500
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2006,1.19609E+12
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2006,3.769E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2006,35822408612
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2006,11847848225
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2006,1.4863E+11
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2006,538668769.3
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2006,1885112202
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2006,15999886400
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2006,1908167106
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2006,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2006,32482070360
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2006,9.07823E+11
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2006,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2006,9.15865E+11
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2006,2.76673E+11
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2006,142775597.3
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2006,2626380435
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2006,70708098106
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2006,39481045038
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2006,4.23093E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2006,3291353806
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2006,
